502823.6566173974,504674.1000375942,502824.41969129734,506493.63183429505
500070.2716967736,503913.21753750223,497081.95626738376,501171.67336665787
500874.90074504237,501306.91333438957,497348.83480375324,501859.6190484078
499852.66223357886,502057.91245359264,497874.1779915135,499926.6453429382
499906.26998333115,501501.4180043923,501576.2699367685,504517.4695620946
501896.41440531553,503187.3977577002,501242.42996787885,505444.81825037
502310.7209795024,506003.5478309927,501104.41756654583,501910.974175176
497423.91113227117,499092.7972958002,501155.4528826589,504996.4699258739
502087.11544962623,504984.04401099664,497292.9958162564,499489.7092331332
498998.6984095343,499653.5347439,502128.02104219596,504409.9380672024
502536.1445646201,504947.4056208065,498977.79379316675,503366.44379847194
497788.8110136558,500466.0625511148,499885.5663594817,501851.43177581445
499913.99299931765,502953.0124624691,497408.67235158774,502175.9522587303
498646.54568524315,501122.23506362987,501244.21262916556,502179.8791003228
498067.11352838745,501110.1613396088,497969.4963312815,498701.42575688305
500884.4170854286,502365.9540656519,501529.1633203268,503385.3919913273
497939.1161772053,502570.8828991333,498695.25275316485,502352.6532817061
500336.9928079224,501782.8793972814,497870.4832992747,498549.17293433985
502825.1365921725,504063.9329220515,502696.1082057157,506342.7237608719
498238.22859163396,499803.0659873617,502898.571253109,503821.50847754726
498129.3635945832,499303.9686714984,499403.818940688,502987.8628529562
497109.0910438977,498558.300887265,498460.7293236075,498987.5214102611
498638.56908650673,499347.73690888507,501388.2054178827,503523.9273967789
501174.7938435683,504808.48135598976,498775.17848561576,501632.9913115914
501385.6819015134,505621.2012269081,500494.21083252074,505169.26722958684
501489.5288085918,504193.2416071688,502884.96606080775,503251.88370805397
501982.45753849635,505129.6839661311,500127.60564474406,504853.1749105043
498722.75697551295,500762.0389940647,501127.2201636528,502101.85353851673
498665.78877372877,500906.5947616235,502918.94122080866,506835.28545912594
500952.72499830666,501420.0423119859,501023.83819234424,504406.38171863294
498069.18224481907,501436.14652616496,502637.4602237494,504219.3919256919
497187.11079814844,501068.63354060805,501198.6473226734,502424.47622799955
500022.3481339249,500692.9081941379,501228.3613853638,501741.1812685554
497815.15762101085,502235.28268026724,502377.8820440247,503350.18850089074
497198.63020797493,501978.3958629845,499014.68708192685,501323.7148160643
497817.49502776243,498572.93524386437,499775.0787370552,501204.65614795964
497412.8740937933,498560.05700893747,500174.4610926376,503016.94007015665
500865.9680583715,504801.3916270965,499822.19952350494,502784.2815670508
502940.7350293449,503607.7890391595,500205.83755969885,503697.1119760688
501872.73077121045,503847.33423352905,497968.3258545177,499146.2356899036
501507.94640151446,506362.5699502155,500363.6393189448,502286.2688810701
